atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.1000317335e-01,-4.6264833212e-01,-1.7249157652e-02,1.3124257326e+00,7.9514032602e-01,1.0796740055e+00,-8.8663178682e-01,1.4787819386e+00,5.8521723747e-01,-9.7919303179e-01,-8.6994361877e-01,6.5382391214e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.1462554932e+00,1.9455507863e-03,-2.6670232182e-04,8.4196468815e-03,3.8813846186e-03,-2.6561262086e-02,1.4718885534e-02,-1.8893586472e-02,8.7828319520e-03,1.1299647391e-02,5.2436661720e-01,1.2534229457e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.1485730410e+00,1.0115484474e-03,7.7766005415e-04,6.6647808999e-03,3.5852722358e-03,-2.0301913843e-02,1.9688060507e-02,-1.2371575460e-02,8.0480026081e-03,1.3050640933e-02,5.2152931690e-01,1.2499162555e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.1034405231e-01,1.8498861464e-03,-4.5448057353e-02,1.6959428787e-01,3.3700302243e-02,-1.5679184347e-02,6.4241960645e-02,3.2838247716e-02,8.9834155515e-03,3.5231359303e-02,-4.3115204573e-01,2.6507511735e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.1086481810e-01,-2.0788814873e-02,1.0189205408e-02,2.9673997778e-03,3.7235289346e-03,1.2484041601e-01,8.4211245179e-02,-4.5960873365e-02,-9.1495282948e-02,5.0229538232e-02,-2.3331686854e-01,1.6107064486e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.1079519987e-01,-2.5348963216e-02,1.1541746557e-02,-1.5173272695e-03,1.5621768543e-03,1.0290813446e-01,9.2155911028e-02,-4.8462584615e-02,-2.8905330226e-02,4.0406957269e-02,-2.8504243493e-01,2.1401679516e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.0984152555e-01,-1.4099800959e-02,5.8957240544e-03,-1.5481368173e-03,1.2155280448e-02,5.4238993675e-02,2.1755024791e-02,7.0235272869e-03,2.1955084056e-02,5.8255255222e-02,-5.3450959921e-01,2.4108293653e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.0987335443e-01,-1.9588721916e-02,-1.1386388913e-02,5.8382749557e-03,1.3070438057e-02,6.6073790193e-02,9.0947367251e-02,-3.4994613379e-02,3.1651396304e-02,1.2044640258e-02,-4.7537386417e-01,2.6829752326e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.0982108116e-01,-1.7345715314e-02,7.6540093869e-03,3.5801620688e-03,2.2211365402e-02,8.1371828914e-02,1.0628212988e-01,-2.9830455780e-02,4.4122457504e-02,1.6473436728e-02,-4.6971186996e-01,3.0718478560e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.0943728685e-01,7.4034943245e-03,5.1748659462e-02,-1.2925118208e-01,4.9850724638e-02,3.8892123848e-04,-4.0583450347e-02,3.5358674824e-02,2.7442930266e-02,6.7188106477e-03,-5.9613502026e-01,2.6114350557e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.1424801350e+00,5.6081329240e-04,1.8820129335e-03,-5.4109720513e-03,2.7163228951e-03,-1.7845138907e-02,-2.4811526760e-02,1.0674816556e-02,3.2409077976e-03,1.4405854046e-02,5.3537714481e-01,1.2969954312e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.1440302134e+00,1.1264393106e-03,5.1811542362e-03,-5.0828447565e-03,2.6684491895e-03,-1.0339897126e-02,-2.9967257753e-02,1.3469353318e-02,6.7688124254e-03,1.3475821353e-02,5.3099572659e-01,1.2870013714e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-6.0986816883e-01,-4.9417710304e-01,7.3941266537e-01,-1.0260628462e+00,7.8443467617e-01,9.7748798132e-01,1.1739933491e+00,-2.8588396311e-01,-1.1819835901e+00,-1.3077265024e+00,-6.0011327267e-01,1.8554624915e-01
