atom_index,Z,x,y,z,scalar_charge,sph_0,sph_1,sph_2,sph_3,sph_4,sph_5,sph_6,sph_7,sph_8,energy_short,energy_long
0.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3535481691e-01,-4.9403324723e-01,-8.7435571477e-03,1.4416790009e+00,8.6498391628e-01,1.1840982437e+00,-9.7152286768e-01,1.6107347012e+00,6.2597954273e-01,-1.0715874434e+00,-8.4784144163e-01,6.5314814448e-02
1.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.1894458532e+00,1.8026295584e-03,1.2975362188e-04,8.1110941246e-03,3.9789238945e-03,-2.8276924044e-02,1.6848416999e-02,-2.0462583750e-02,9.2313326895e-03,1.2556756847e-02,5.1358783245e-01,1.2187428027e-01
2.0000000000e+00,1.0000000000e+00,nan,nan,nan,1.1917059422e+00,7.1911956184e-04,-2.5121174986e-05,6.8584969267e-03,3.3447083551e-03,-2.2614695132e-02,2.1076345816e-02,-1.3511813246e-02,8.7882550433e-03,1.3963748701e-02,5.1064169407e-01,1.2224930525e-01
3.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3917618990e-01,2.0000780933e-03,-4.6717863530e-02,1.6895310581e-01,3.3241428435e-02,-1.3245389797e-02,6.5894961357e-02,3.7530601025e-02,1.5592799522e-02,3.1864527613e-02,-3.9883184433e-01,2.5437042117e-01
4.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.4488041401e-01,-2.1740468219e-02,1.1198391207e-02,4.1904388927e-03,1.9157018978e-03,1.3318623602e-01,8.8112965226e-02,-4.9020972103e-02,-9.7906857729e-02,5.1303744316e-02,-2.0600989461e-01,1.5669846535e-01
5.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.4329004288e-01,-2.7236938477e-02,1.0999390855e-02,-3.5471203737e-03,9.3395553995e-04,1.0871282220e-01,9.8151370883e-02,-5.6173201650e-02,-2.9463838786e-02,4.0661625564e-02,-2.5390842557e-01,2.0802450180e-01
6.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3731855154e-01,-1.5229983255e-02,6.8188263103e-03,-9.9197146483e-04,1.4878460206e-02,5.5481906980e-02,1.8082754686e-02,7.5469403528e-03,2.2370556369e-02,5.8752097189e-02,-5.0014269352e-01,2.3285952210e-01
7.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3868868351e-01,-2.1203106269e-02,-1.1646271683e-02,7.0357378572e-03,1.3033025898e-02,6.9714620709e-02,9.5220081508e-02,-3.6440711468e-02,3.1378082931e-02,9.5034744591e-03,-4.4152769446e-01,2.7035871148e-01
8.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3888347149e-01,-1.8591435626e-02,7.9009495676e-03,2.3587627802e-03,2.3709427565e-02,8.6095109582e-02,1.1113633215e-01,-3.1469061971e-02,4.6135794371e-02,1.4541745186e-02,-4.3654716015e-01,2.9656034708e-01
9.0000000000e+00,6.0000000000e+00,nan,nan,nan,-6.3632881641e-01,8.1686237827e-03,5.1799707115e-02,-1.2992243469e-01,5.0255954266e-02,2.0461394452e-03,-4.4371314347e-02,3.7805758417e-02,2.1674053743e-02,3.1056993175e-03,-5.6482440233e-01,2.5241574645e-01
1.0000000000e+01,1.0000000000e+00,nan,nan,nan,1.1848711967e+00,-1.7450767336e-04,1.6676513478e-03,-5.3737415001e-03,2.6913280599e-03,-1.9375890493e-02,-2.7424301952e-02,1.1846144684e-02,3.2017792109e-03,1.5381988138e-02,5.2466553450e-01,1.2715278566e-01
1.1000000000e+01,1.0000000000e+00,nan,nan,nan,1.1866873503e+00,6.7065749317e-04,4.8848786391e-03,-5.1649296656e-03,2.6993383653e-03,-1.1695807800e-02,-3.2443180680e-02,1.4582544565e-02,6.8466016091e-03,1.4444582164e-02,5.2014857531e-01,1.2616088986e-01
1.2000000000e+01,6.0000000000e+00,nan,nan,nan,-6.3601589203e-01,-5.2404874563e-01,8.0696934462e-01,-1.1163927317e+00,8.4641033411e-01,1.0565152168e+00,1.2854621410e+00,-3.1873321533e-01,-1.2783207893e+00,-1.4187365770e+00,-5.7209038734e-01,1.9166141748e-01
