step,epoch_est,q0_mean,q0_std,q0_abs_mean,q1_norm_mean,q1_norm_std,q2_norm_mean,q2_norm_std,sr_energy_sum,sr_energy_mean,lr_energy_sum,lr_energy_mean,e_total_sum,e_long_over_e_total,f_long_over_f_total
136170,68.085,-0.03177046360307692,0.008388166823325667,0.03177046360307692,0.7215580108583912,1.6618422930408172,1.7059257584036014,4.0954120724094105,0.06390902399999998,0.0049160787692307676,-0.049297099933099976,-0.00379208461023846,0.014611924066900005,-3.373758288600155,
140175,70.0875,-0.03400590557384616,0.3724742377692759,0.3172498322446154,0.7259477757444425,1.678114960088187,1.7156819372960024,4.112141077687393,0.38516074418500007,0.029627749552692314,-0.03339189593587999,-0.0025686073796830763,0.3517688482491201,-0.09492567662566896,
144180,72.09,-0.026970176743076925,0.2871398388388868,0.24426355614153844,0.9059267518003373,2.158269284362328,2.1639768925413083,5.204955182438131,0.27203789351999996,0.020925991809230767,0.026874781121100002,0.002067290855469231,0.29891267464109994,0.08990846960025418,
148185,74.0925,-0.014812296400000001,0.27685559744921534,0.23982740709538464,0.9942880407127872,2.3400103738060416,2.4814791917072374,5.896713261031393,-0.0361251235035,-0.0027788556541153845,0.08557424414939999,0.00658263416533846,0.049449120645899985,1.7305513835562063,
152190,76.095,-0.0033533171969230727,0.25840463154687976,0.22785351712,0.5498413046478021,1.248976029476177,1.3165935839532468,3.0745584884401165,-0.02739098669710005,-0.002106998976700004,0.292655043302,0.022511926407846154,0.26526405660489993,1.1032593222303684,
156195,78.0975,-0.03926535638461538,0.4027879431970696,0.3420923592953847,0.638594223527802,1.5140278843730681,1.523379506131599,3.650030519046194,0.11205495149300002,0.008619611653307694,0.08221204764499998,0.0063240036649999986,0.194266999138,0.4231910103609498,
160200,80.1,-0.10103542300384613,0.7081135632654835,0.5891162134115385,0.9559971314373339,2.2332644249993945,2.3619397208169053,5.5960006739616475,-0.020310901104000023,-0.0015623770080000017,0.059151427355199994,0.0045501097965538456,0.03884052625119997,1.5229306362287642,
164205,82.1025,0.00568978373846154,0.6604190300356905,0.5878780873923077,0.5442566476320353,1.2973736868010741,1.45409945066482,3.5252879121100698,-0.04333568364700008,-0.003333514126692314,0.10333164548500004,0.007948588114230772,0.05999596183799996,1.7223100075304123,
168210,84.105,-0.15916549013307696,0.9498776715691148,0.7811809709438461,0.5658418760678423,1.2990369990417308,1.3893725607858975,3.198480945730852,-0.08289896697300003,-0.006376843613307695,0.153517866511,0.011809066654692307,0.07061889953799996,2.1738920815155462,
172215,86.1075,-0.1391298129,0.9353384607403202,0.7759960339615385,0.758981416528347,1.7574935278960393,1.7600933678272286,4.087789408463309,0.10182158647910011,0.007832429729161547,0.17164051347,0.013203116420769231,0.2734620999491001,0.6276574103027356,
176220,88.11,-0.06570203487846155,0.7608116007019694,0.6494573446446152,0.591083702496993,1.364385723368319,1.4233113636126014,3.321024658448541,0.135506510719,0.010423577747615384,0.0865968656725,0.006661297359423076,0.2221033763915,0.38989441349084375,
180225,90.1125,-0.05887092535153848,1.012371046802008,0.8751831192176923,0.653656490462681,1.502081076047074,1.7343174105834338,3.9631203032847693,-0.1765483021689,-0.013580638628376922,0.2198532754509,0.0169117904193,0.043304973282,5.0768597412409315,
184230,92.115,-0.09144272254153847,1.3550126649337633,1.1665233557046157,0.6724089234917083,1.5789709108699033,1.7808729387745335,4.171059357825003,-0.24501156808400004,-0.018847043698769234,0.17168903350620002,0.013206848731246156,-0.07332253457780002,2.341558901295572,
188235,94.1175,-0.11474589200615386,1.2727148155301526,1.0845596790246153,0.5999862396799519,1.4233286491807606,1.6734987841074984,3.895370643297374,-0.12166924774770999,-0.009359172903669999,0.26670129970129997,0.02051548459240769,0.14503205195358998,1.8389128203650043,
192240,96.12,-0.09247397001307693,1.1861678337862493,1.0163848904484616,0.5889945152345386,1.3230066596714316,1.5034721632543016,3.428810966023202,0.03183458745000006,0.002448814419230774,0.29336066730599997,0.022566205177384613,0.32519525475600003,0.9021062362244918,
196245,98.1225,-0.12207175218769233,1.297082514703671,1.1033794788276923,0.6398881805517193,1.4542372692817147,1.6667419108285295,3.795603845053413,-0.04242786764630002,-0.003263682126638463,0.31730304938099996,0.024407926875461537,0.27487518173469994,1.1543532136242476,
200250,100.125,-0.12073855216692307,1.258691480433379,1.0698403120023074,0.5863816462019886,1.3510008195731313,1.5332947886391275,3.527652750338939,-0.14553205296549998,-0.01119477330503846,0.331622376103,0.025509413546384616,0.1860903231375,1.7820506220410397,
204255,102.1275,-0.11641895770615383,1.3480659713111474,1.1507654098323075,0.7126678412158652,1.6540880968985863,1.8569003828829254,4.286852439352788,-0.15070737898900005,-0.011592875306846159,0.432777930045,0.033290610003461535,0.28207055105599993,1.5342896606001237,
208260,104.13,0.02531913152,0.9558529187556237,0.8574295181507693,0.6357006450293142,1.453827707090093,1.638185439231481,3.6823058173702843,-0.4581269770958,-0.03524053669967692,0.552914481612,0.042531883200923076,0.09478750451619994,5.8332001083275955,
212265,106.1325,-0.12219531261384621,1.4716784061346349,1.2581617327861538,0.6739119215104197,1.5299380289700109,1.809217165676886,4.103524611743376,-0.13072466850468994,-0.010055743731129996,0.434410081245,0.03341616009576923,0.3036854127403101,1.430460809181099,
216270,108.135,-0.15101864247153846,1.4839337079705404,1.2579279450361538,0.5527887738666627,1.2936317003831215,1.525303293980998,3.558587128073075,-0.41897217927700003,-0.03222862917515385,0.614548057324,0.04727292748646154,0.19557587804699994,3.1422487448902796,
220275,110.1375,-0.15991937197000003,1.6054264018628552,1.362261552076154,0.6691535352561391,1.5362030058602818,1.8724332594382036,4.322326151636175,-0.4142002910219999,-0.031861560847846145,0.4423122294233,0.03402401764794615,0.028111938401300107,15.73396409416023,
224280,112.14,0.123595765,0.9843255012790554,0.9201812514923076,6.535446978169121,14.555881474890027,16.507186673506318,37.35318849550289,0.10143902149700007,0.00780300165361539,0.24517312366463,0.018859471051125384,0.3466121451616301,0.7073414105276155,
228285,114.1425,0.06458917947846157,1.038290771372564,0.9455922291861539,3.8448749183188147,8.581154962722898,10.454039481023706,23.670575595857446,-0.12735526263799998,-0.009796558664461536,0.2086931064267,0.016053315878976925,0.08133784378870001,2.5657565618390907,
232290,116.145,0.014699330696153855,1.0527608604469767,0.9392585020807693,3.1431018660991423,7.04612231583695,8.548335955005188,19.414064716973023,-0.05446022749499996,-0.004189248268846151,0.3741691233585,0.028782240258346154,0.31970889586350004,1.1703431721782673,
236295,118.1475,-0.0749508096653846,1.4713573777994857,1.2760157906115384,2.978645533189566,6.555828772906044,7.872342560279242,17.521978833059713,-0.4413073137561,-0.03394671644277692,0.3210878283708,0.02469906372083077,-0.12021948538529997,2.6708468044237823,
240300,120.15,-0.09625785625461541,1.557834979347892,1.3444557694223076,3.4364763195945924,7.765264416442774,9.016336128444605,20.762332380185605,-0.09145724774599995,-0.007035172903538458,0.3293996839774,0.02533843722903077,0.23794243623140005,1.3843671149817822,
244305,122.1525,-0.16026894863153848,1.6112660008010569,1.3673015557838464,2.4575108842805493,5.424635122864406,7.036117563010996,15.566544764968217,-0.3539233356753,-0.027224871975023077,0.405124862677,0.031163450975153845,0.0512015270017,7.912358993971976,
248310,124.155,-0.4308677820153847,2.4923816710983644,2.0446412013076922,2.361568569506272,5.135908753672279,6.40803324077271,13.87061391091516,-0.280347079035,-0.021565159925769233,0.4838005444,0.03721542649230769,0.20345346536499997,2.377942019970273,
252315,126.1575,-0.40092778206923074,2.4632214965333894,2.030302542915385,2.440300982702298,5.376093464035292,6.648948744459809,14.915443516204503,-0.32874201237270007,-0.02528784710559231,0.2980995192186,0.022930732247584615,-0.03064249315410006,9.728304995271358,
256320,128.16,-0.36868088062307697,2.286734702352205,1.886176842915385,2.2739928294318705,5.129789938372154,6.715495382459138,15.17099103002989,-0.1717875152856001,-0.01321442425273847,0.23821691272257,0.018324377901736154,0.0664293974369699,3.586016461290304,
260325,130.1625,-0.1465302384684615,1.823224108694103,1.5604149240853846,3.06862957999955,7.005726988283015,8.486231730144723,19.955645969224502,-0.39743128418539997,-0.030571637245030765,0.6108451816295,0.04698809089457692,0.2134138974441,2.862255874360291,
264330,132.165,-0.4182740633307691,2.6416825496323324,2.181861886607692,2.912801525934436,6.68896123450116,7.983271694306222,18.24556352096186,-0.4869055002829999,-0.037454269252538454,0.4578963378454,0.035222795218876925,-0.029009162437599878,15.78454182640941,
268335,134.1675,-0.399534509723077,2.66434639081798,2.2091638950153842,3.8653716099232827,8.757568257915826,10.067176765167707,23.270609492887516,-0.20975559950659994,-0.016135046115892303,0.26298137975407,0.02022933690415923,0.053225780247470045,4.94086471877639,
272340,136.17,-0.9218579439076922,3.667162349386335,2.897668141569231,1.7763829326552572,3.750696543979362,5.0999204408017,10.870213255628398,0.018188118930000052,0.0013990860715384656,0.3352361274865,0.02578739442203846,0.35342424641650005,0.9485374330866766,
276345,138.1725,-1.0960597258307692,4.026557421119772,3.149399463938462,2.9252512436779217,6.42589547803566,8.804701567402699,19.883285057429983,-0.21533320844330006,-0.016564092957176927,0.4181636227299,0.03216643251768461,0.20283041428659992,2.061641614255314,
280350,140.175,-1.9605041834,5.488617061395638,4.113524712061539,3.0638887427928605,7.156273358760938,8.475276171357022,19.649383341569152,0.061506703488000025,0.00473128488369231,0.4204265177241,0.03234050136339231,0.4819332212121,0.8723750495280117,
284355,142.1775,-2.0498853739,5.625892113507247,4.200874924715385,3.146706156067926,7.101395611422099,8.872708424544799,20.21223755755656,-0.34603196383169,-0.026617843371668462,0.32494694180899997,0.024995918600692304,-0.021085022022690025,15.411268788778967,
288360,144.18,-2.700601504338462,6.53380930983447,4.755690134430769,3.6095964447262032,7.835832165637792,9.792574181306971,22.019862050859533,-0.4853997528535,-0.03733844252719231,0.49979071737680003,0.03844543979821539,0.01439096452330002,34.72948019346462,
292365,146.1825,-2.2008693127230767,5.910040741691703,4.394761920046154,3.395903896771051,7.872828026613049,8.584660800981537,19.59586192860272,-0.46502345055350003,-0.03577103465796154,0.4695130521426,0.03611638862635384,0.004489601589099945,104.57788799845953,
296370,148.185,-2.7069739469307694,6.646584111882422,4.853224910146154,3.1259376786183797,7.128025396895799,9.25328490300589,20.96951600285388,-0.18903258442209997,-0.014540968032469228,0.3213812485341,0.024721634502623078,0.13234866411200003,2.428292349533133,
300375,150.1875,-2.9139729003923076,6.696354197351642,4.817604165761539,2.65969066109741,5.854853223344149,7.772310663739263,17.192021418096864,-0.1839435696762,-0.014149505359707694,0.425685898867,0.032745069143615385,0.24174232919079996,1.7609075758139936,
304380,152.19,-3.4347056608615385,7.462909309735372,5.296448560830769,5.8280003824197655,13.359737416936044,16.11694010196088,36.919076811411244,-0.3505900651279,-0.0269684665483,0.45996364718349997,0.035381819014115384,0.1093735820556,4.205436436649554,
308385,154.1925,-3.488332464076923,7.704969347088256,5.491181290999999,3.8072894914070097,8.80629461799526,10.277690903565507,23.276627494105046,0.015959993018999974,0.0012276917706923057,0.4260967802261,0.03277667540200769,0.44205677324509995,0.9638960559254888,
312390,156.195,-4.406840333530769,9.099160828784932,6.374272043853846,4.887170967389672,11.266433250822645,13.531026804767006,30.888826062628866,-0.12070786953499996,-0.009285220733461535,0.3539161756632,0.027224321204861537,0.23320830612820004,1.5175967852047432,
316395,158.1975,-4.492702979315384,9.251536443679365,6.476472799607692,3.8024661990718296,8.588979510349885,10.88002100249027,24.4486610164852,-0.497136175618,-0.03824124427830769,0.382883383893,0.029452567991769228,-0.11425279172500002,3.3511949958700225,
320400,160.2,-5.297581516853847,10.558726007566559,7.326215679915385,3.400882421885266,7.844494706657732,9.488471647752355,21.35195982036162,0.17163127660100003,0.013202405892384618,0.274986621925,0.021152817071153848,0.44661789852600003,0.6157089154567135,
324405,162.2025,-6.103020287462308,11.612937352643334,7.95087023423,4.620804625929478,10.545851935781045,13.980981282865715,31.23366713966724,-0.20565694569750004,-0.015819765053653848,0.40866631269448,0.031435870207267694,0.20300936699697997,2.013041657829313,
328410,164.205,-6.295997500446154,11.768596473206808,8.014984543553846,5.133215682588969,11.79769637946789,14.503256348334013,32.61761579023179,-0.24220938979436996,-0.01863149152264384,0.4439751366141,0.0341519335857,0.20176574681973003,2.2004485082930096,
332415,166.2075,-6.333761040946154,11.94413614137802,8.156230953976923,4.367462860286017,10.158587561046955,13.438707181225656,30.671161975968705,-0.3305612653571,-0.025427789642853846,0.47016930394330003,0.036166869534100005,0.13960803858620002,3.3677810296933384,
336420,168.21,-6.17284694083077,11.57722181329588,7.892482097323077,5.28359420501576,11.775251316341716,15.02791167194446,33.321619661671,-0.32911778986710005,-0.025316753066700004,0.442964296789,0.03407417667607692,0.11384650692189996,3.890890539951996,
340425,170.2125,-4.786813304907692,9.647687983594293,6.714597252630768,4.611664380374368,10.244710124491975,13.95705642723922,30.6277164937561,-0.274251177914,-0.02109624445492308,0.5288011959046001,0.04067701506958462,0.25455001799060006,2.077396026442738,
344430,172.215,-5.577215341446154,10.669248800243276,7.316600212707692,4.955363290590679,11.11028302201965,14.114605648956227,31.259647161748823,-0.42571182549630004,-0.03274706349971539,0.57687857165501,0.04437527474269308,0.15116674615870995,3.8161737704491254,
348435,174.2175,-5.594153569246155,10.807316441077022,7.432349773523076,5.787524173924054,12.918050994028835,16.567071680940195,36.65161936299416,-0.579962879411,-0.04461252918546154,0.5086604030806,0.03912772331389231,-0.07130247633039999,7.133839233346954,
352440,176.22,-6.637137926552308,12.043646190512929,8.127545136678462,6.528485961877366,14.62549699179893,17.646290510486224,39.32246452685804,-0.46260613205129997,-0.03558508708086923,0.540064922072,0.041543455544,0.0774587900207,6.972287095211191,
356445,178.2225,-8.394308507400769,14.449171814507833,9.584579197214616,4.912995692335216,10.695337304397142,12.997094289871399,27.670030228582085,-0.39407527447080004,-0.030313482651600002,0.579393269956,0.04456871307353846,0.1853179954852,3.12648142151026,
360450,180.225,-7.100909494408461,12.840065606121163,8.655601313437693,4.438927178010504,9.686769889010565,13.77215089326761,30.392956600773445,-0.4104722142283,-0.03157478570986923,0.5552470460548,0.04271131123498462,0.14477483182650003,3.8352456642478785,
364455,182.2275,-8.68638075772077,15.17257971189676,10.11431979674077,5.749126526195326,12.876703735814278,16.040280033128163,35.28056437746172,-0.3585842102759,-0.027583400790453846,0.5147280483523999,0.03959446525787692,0.15614383807649995,3.29649927075712,
368460,184.23,-7.212651518738462,13.53495240235549,9.2290235208,4.169893453592595,9.281019073127307,13.285555522083008,28.822542535599116,-0.5086773485013,-0.0391290268077923,0.5686541383611,0.043742626027776926,0.05997678985980004,9.48123665321817,
372465,186.2325,-8.586522936824615,14.923648016671246,9.931810498252307,5.927905495257421,13.344149953767797,16.25781864293593,35.709151689726404,-0.3185298591714,-0.02450229685933846,0.5089940233148,0.03915338640883077,0.19046416414340006,2.672387352255827,
376470,188.235,-8.665784386515385,15.539861912480108,10.447910611484616,5.3222852287346525,11.814092839042411,15.396809184250644,33.765258375703695,-0.49965840578,-0.038435261983076924,0.599544779392,0.046118829184,0.09988637361200003,6.002267954194431,
380475,190.2375,-9.68123349783,16.40008004692258,10.820092256323846,7.013444208843658,15.831872417550622,19.442812164720955,43.16504876266447,-0.519930616021,-0.03999466277084615,0.5827190089041,0.04482453914646923,0.06278839288310001,9.280680427495755,
384480,192.24,-8.893748494343846,15.72476525679132,10.52380650781,5.703741565234204,12.657200829536098,17.707191408976577,38.92150854899994,-0.399037778395,-0.030695213722692308,0.55055903480605,0.04235069498508077,0.15152125641104996,3.6335432258592295,
388485,194.2425,-8.45422603538154,14.553188496681557,9.653540042772308,8.378147204138596,18.884884292085378,22.831613653059772,49.478841162056405,-0.516664505007,-0.039743423462076925,0.5606313343161,0.04312548725508462,0.04396682930910001,12.751234126406828,
392490,196.245,-9.85474792811154,16.560239546306413,10.895576027734617,7.966506062525493,17.558629276627617,20.80730050831501,44.53560770321526,-0.562403768302,-0.043261828330923076,0.5697862016967,0.043829707822823076,0.0073824333947000165,77.18135352304837,
396495,198.2475,-12.113717081476922,20.177747111834194,13.234350568984617,8.761005254406317,19.896003091830742,23.24692126465093,51.02313188086669,-0.567071646448,-0.043620895880615386,0.5404272279694,0.04157132522841538,-0.026644418478599996,20.282943251452647,
400500,200.25,-9.263548997694615,16.315447879703523,10.905143957843846,6.871798202176496,15.671721583176424,20.616959327457607,44.624730818758074,-0.4319106191412,-0.03322389378009231,0.6905965134488999,0.05312280872683846,0.25868589430769995,2.6696334382556395,
404505,202.2525,-11.96522267958923,20.090661210785427,13.214697810256922,7.331616928611803,16.507929782187908,19.662761121921566,42.971681374688885,-0.4087944924786,-0.03144573019066154,0.7099142847559,0.05460879113506923,0.3011197922773,2.357580946064624,
408510,204.255,-13.055137029057692,21.911422002373868,14.41007117125,7.671761082362466,17.519989342182402,21.938804517425726,48.11694376712624,-0.473874881853,-0.036451913988692304,0.7310386598133,0.056233743062561535,0.2571637779603,2.8426968432784303,
412515,206.2575,-12.12896668458077,19.82538640249371,12.916667071726923,9.751365174427551,21.847904758973904,27.590560234747116,59.39775001193859,-0.22243587673730003,-0.017110452056715388,0.6061345059392,0.04662573122609231,0.3836986292019,1.5797150675257052,
416520,208.26,-14.883227824005385,23.721138873996257,15.312285974610003,11.285075573935254,25.53482909908392,30.81611789807458,67.17983014989511,-0.43352715670639996,-0.03334824282356923,0.6148803308617,0.04729848698936154,0.18135317415530006,3.39051320014478,
420525,210.2625,-15.156301623254617,24.308055383732636,15.727801417976154,9.65899119671377,22.530436778967598,26.517568225360687,58.74278713666113,-0.29228293894900004,-0.022483302996076926,0.59731214621642,0.04594708817049385,0.30502920726742,1.9582129579242382,
424530,212.265,-14.414484610946923,23.89748581453371,15.648558836745387,10.028086657673658,23.084661993196693,27.32165118051831,62.28404440922474,-0.368700489401,-0.02836157610776923,0.5020993808291,0.038623029294546155,0.13339889142810002,3.7638947029760286,
428535,214.2675,-14.860288881361537,24.576671451830755,16.079475875099998,8.22960815993854,18.011437387291306,22.358278048555253,48.06847802890241,-0.22296082973999998,-0.017150833056923075,0.4992488492283,0.03840375763294615,0.2762880194883,1.8069869629270758,
432540,216.27,-20.307321118888158,32.019762297892925,20.592969798392616,9.371520211304105,21.37867641467962,27.411240173711615,59.60210390479434,-0.456836611047,-0.035141277772846154,0.5697290990496,0.04382531531150769,0.11289248800259999,5.04665198836329,
436545,218.2725,-16.71931756001177,26.506768761034852,17.078155143901462,9.594743219338314,21.209413973251078,25.821260328257303,55.396443317103824,-0.3913792967941,-0.030106099753392308,0.6117179193564,0.04705522456587692,0.22033862256229997,2.776262791528702,
440550,220.275,-19.46328213466154,31.296949813128194,20.26836506333846,7.917086913432565,17.895425206547934,20.87635216641842,45.590710600811256,-0.6015728116129999,-0.04627483166253846,0.608926720914,0.046840516993384616,0.0073539093010001055,82.80313177525703,
444555,222.2775,-21.44014621414554,33.943738501843804,21.855870772469846,11.200714798950477,25.76514744162024,28.685547284063226,63.43228680319789,-0.439728543164,-0.033825272551076924,0.63401542743743,0.04877041749518692,0.19428688427343,3.2632950484971865,
448560,224.28,-20.179336440117385,32.2921510484912,20.875558814190306,7.536931468871144,17.01964838217307,20.372174073188894,43.61051131703653,-0.25600378214099995,-0.019692598626230764,0.580091740001,0.044622441538538456,0.32408795786,1.7899206864439834,
