step,epoch_est,atom_index,Z,q0,q1_x,q1_y,q1_z,q1_norm,q2_0,q2_1,q2_2,q2_3,q2_4,q2_norm,energy_short,energy_long
8010,4.005,9.0,6.0,-0.064846932888,-5.7091889175e-05,1.7205487893e-05,-0.00049962865887,0.0005031742336283144,0.00047574081691,0.0019774343818,-0.0020278089214,0.0080500151962,0.0070454324596,0.011076526905250787,-0.33998292685,0.23300263286
8010,4.005,10.0,1.0,0.21610860527,7.2879380753e-08,5.9952533604e-08,-2.7965395333e-08,9.842648912061464e-08,-2.4835554058e-08,6.4571800351e-08,-2.9637735821e-08,-7.6514226066e-08,-3.6900928535e-08,1.134937128115772e-07,-0.11022174358,0.15557664633
8010,4.005,11.0,1.0,0.21712812781,-8.023096143e-08,-5.9176894496e-09,3.9469676416e-09,8.05456688715656e-08,2.4347610861e-07,5.4849191855e-09,-1.5919233931e-08,9.7359453832e-08,-1.1225161245e-08,2.6299997967059137e-07,-0.17228400707,0.1547087431
8010,4.005,12.0,6.0,-0.030842393637,-0.0003049907973,-0.00034138932824,0.00054067204474,0.0007084435897354006,-0.0021107103676,-0.0040921741165,0.0022768874187,-0.0025076812599,0.00037548516411,0.005728407979779495,0.12652954459,0.23380795121
12015,6.0075,0.0,6.0,-0.055048260838,-0.0028994262684,0.0010717874393,8.3053928392e-05,0.0030922967121462556,-0.010571309365,0.0027299704961,0.0009709848091,0.011197687127,-0.0029233628884,0.015939961721129447,0.028764933348,0.21982485056
12015,6.0075,1.0,1.0,0.70771735907,1.072085297e-06,-2.1528437628e-06,4.3240987679e-08,2.4054049418104004e-06,-1.8951928951e-06,-6.1259396489e-07,-1.4438443259e-06,6.2963147229e-07,-2.8211158565e-07,2.5549435709124427e-06,-0.29829269648,0.16402888298
12015,6.0075,2.0,1.0,0.71793174744,-5.812443078e-07,6.0750090825e-07,2.9869838158e-07,8.922572622472665e-07,3.5949645394e-07,-1.113482142e-07,2.093407403e-07,2.3990040177e-08,1.963377656e-07,4.739026387126477e-07,-0.34436404705,0.16391637921
12015,6.0075,3.0,6.0,-0.12345327437,0.0012269016588,-0.0030878696125,0.0013343774481,0.003580613019884299,0.015919290483,0.00040708098095,-0.0059947879054,-0.021464083344,0.018700337037,0.03316529037312184,-0.023718088865,0.22103518248
12015,6.0075,4.0,6.0,-0.086687773466,-0.00011812320736,0.00092635233887,-0.00062792893732,0.0011253339496215145,0.00064272881718,-5.5361037084e-05,-0.0015049731592,-0.0011348909466,0.00091550353682,0.0021925404382536753,-0.37088599801,0.22051626444
12015,6.0075,5.0,6.0,-0.10787243396,0.00091322133085,-0.0032080628444,-0.00043081256445,0.0033632186783537055,0.003698927816,0.0014645588817,-0.00094120478025,-0.0022981704678,0.0030878770631,0.005615108048844429,-0.32939887047,0.22074636817
12015,6.0075,6.0,6.0,-0.14235253632,0.00060165603645,0.00017367553664,0.0012183154467,0.0013698341891965379,0.0020686171483,0.0053049926646,0.00033644709038,0.0011729524704,0.004669607617,0.007464340126018353,-0.38905316591,0.22121590376
12015,6.0075,7.0,6.0,-0.11332314461,-0.00074763438897,0.001254022005,0.00048091210192,0.0015371417691182158,0.00191228732,0.0021185027435,-9.5722920378e-05,0.0011060730321,0.0028347165789,0.004172897695961993,-0.46329161525,0.22082696855
12015,6.0075,8.0,6.0,-0.099073931575,0.00063263904303,-0.00024230955751,-6.3451525421e-06,0.0006774853071376447,0.0070820148103,0.0099092628807,-0.0042876782827,0.0045853406191,0.0012234013993,0.01375698619774848,-0.53066080809,0.22069506347
12015,6.0075,9.0,6.0,-0.08714209497,-0.0015142719494,0.0056005236693,-0.0026993029751,0.006398837508369229,-0.0015424991725,0.0094792880118,-0.0084056332707,0.037089690566,0.028126455843,0.04826627746324731,-0.36482340097,0.22052960098
12015,6.0075,10.0,1.0,0.69032025337,1.926200639e-07,1.1354081408e-07,-2.5495944911e-08,2.2504232643148258e-07,-4.238150666e-07,3.6142100157e-07,-1.89435994e-07,-3.5989731373e-07,2.2467131089e-07,7.253506884555177e-07,-0.24371030927,0.1641690433
12015,6.0075,11.0,1.0,0.71467286348,-3.4905261259e-07,-2.7318398566e-07,1.6775334188e-07,4.739286867123533e-07,9.6726250831e-07,-9.2652967965e-08,2.7476517062e-07,3.9596062607e-07,-3.3637910235e-09,1.0846535686238763e-06,-0.30754739046,0.16393315792
12015,6.0075,12.0,6.0,-0.096825867891,-0.00039875155198,-0.00056830834365,0.00087791209808,0.001119243863339841,-0.0023520109244,-0.0075834617019,0.0035395615268,-0.0061845532618,-0.0026061127428,0.010982252284978218,0.42739194632,0.22050969303
16020,8.01,0.0,6.0,-0.018484987319,-0.0032452538144,0.0053622354753,0.0022954950109,0.006674918648006907,-0.014814900234,0.0071938289329,-0.00014967302559,0.016479045153,-0.0022042687051,0.023402405332629543,-0.058706223965,0.20535317063
16020,8.01,1.0,1.0,0.51698833704,-1.1227396044e-06,-7.1883691817e-06,-2.9242987694e-06,7.841219229457684e-06,9.7072813787e-07,1.0255087545e-05,-3.9501520632e-07,2.4192313504e-06,2.1108800752e-07,1.0590675576192846e-05,-0.43176111579,0.18337774277
16020,8.01,2.0,1.0,0.52364516258,-1.4522602214e-06,5.1858887673e-06,9.795595588e-07,5.473759127574535e-06,-8.0261306721e-06,2.9143677693e-07,-2.209404073e-07,4.5252477321e-06,1.6807164229e-06,9.373110388512001e-06,-0.47446280718,0.18329709768
16020,8.01,3.0,6.0,-0.087813578546,0.0021545980126,-0.0062207398005,-0.00010610288882,0.006584159330122609,0.0043320674449,0.0080955503508,-0.019419569522,-0.028996851295,0.029753621668,0.04677092912949361,0.23596563935,0.20596398413
16020,8.01,4.0,6.0,-0.046335481107,-0.0010538591305,-0.0015493124956,-0.0027464048471,0.003324714703570051,0.00071285071317,-0.0045792772435,-0.0074563417584,-0.012148196809,0.0029163009021,0.015269527343436357,-0.16051721573,0.20584994555
16020,8.01,5.0,6.0,-0.071456752717,0.0011283340864,-0.0017928074813,-0.00015801368863,0.0021242092178812874,0.0034055318683,-0.0013964130776,-0.0032866375986,-0.0036656963639,0.0018094201805,0.0064078806727139274,-0.10704983771,0.20602737367
16020,8.01,6.0,6.0,-0.096741236746,0.00066854496254,-0.00019991667068,0.0009845426539,0.0012067490540712434,-0.002537548542,-0.00020217626297,0.0011027633445,0.00061643990921,0.0017928553279,0.0033601254778257788,-0.18896906078,0.20615237951
16020,8.01,7.0,6.0,-0.074683025479,-0.0013571457239,0.0020375482272,0.0010010200785,0.0026448985787031727,-0.00012458070705,-0.00050534919137,0.00095400499413,-0.0019975854084,0.0033578074072,0.004055396618619707,-0.24026405811,0.20612834394
16020,8.01,8.0,6.0,-0.054750569165,-0.0021440109704,0.0045024491847,-0.0031308294274,0.005888202153923985,0.00073473522207,0.0083777466789,-0.0062198182568,0.015204476193,0.0053481324576,0.01921434962463032,-0.3201507926,0.20619040728
16020,8.01,9.0,6.0,-0.045241199434,-0.0015872470103,0.0077102608047,-0.0043853046373,0.009011013900229223,-0.016757557169,-0.0086103258654,-0.0017274415586,0.052136532962,0.043809492141,0.07067833585384642,-0.084763765335,0.20571145415
16020,8.01,10.0,1.0,0.50543254614,-1.3868643691e-06,8.5486755097e-07,-4.1724865696e-07,1.681751393552421e-06,-4.8075679615e-07,-2.6954353416e-06,1.1692122825e-06,-2.1360142455e-06,-1.7584152801e-08,3.6642082635609353e-06,-0.38894158602,0.18348649144
16020,8.01,11.0,1.0,0.52285379171,-9.380762549e-07,6.0345468e-07,3.3394638166e-09,1.1154173043483298e-06,-7.1035628935e-07,-2.3646737191e-06,2.1930741241e-06,-3.659326353e-07,3.123475949e-07,3.3372638018346295e-06,-0.44336563349,0.18330036104
16020,8.01,12.0,6.0,-0.056756988168,0.0017044312553,-0.0039233588614,0.0024156917352,0.004912575416101316,-0.0041453549638,-0.014807152562,0.0067815040238,-0.008247195743,-0.00074992206646,0.018735078124314856,0.3619376123,0.20613838732
20025,10.0125,0.0,6.0,-0.99292737246,-0.034076027572,-0.024914095178,-0.022759171203,0.04795693555132158,-0.12012910098,0.076559126377,-0.050893206149,0.062043275684,0.021732259542,0.16493658881036308,-0.0019165277481,0.1538067013
20025,10.0125,1.0,1.0,2.6074023247,-1.5629118934e-05,-3.3580869285e-07,-8.9165660029e-06,1.799686848913952e-05,-9.3650605777e-06,1.4589377315e-05,-1.4202703369e-06,1.5948588043e-05,1.9971364509e-06,2.3683696342888313e-05,-0.48201286793,0.2048239857
20025,10.0125,2.0,1.0,2.6147584915,1.3207119991e-05,1.5666497575e-06,4.0866848394e-06,1.3913425275464286e-05,-4.3676689529e-05,5.3051890063e-06,-1.8540118617e-05,1.7986087187e-05,6.7421433414e-06,5.1463482840476353e-05,-0.51801127195,0.20450022817
20025,10.0125,3.0,6.0,-1.1404018402,0.0018423055299,-0.081767275929,-0.038645595312,0.0904586288837809,-0.0064397254027,0.074452474713,-0.17576922476,-0.19113844633,0.14387512207,0.3061264736068855,0.18455582857,0.16506753862
20025,10.0125,4.0,6.0,-1.1474132538,-0.0066819097847,-0.03241052106,-0.024221275002,0.04100926671465955,-0.0019187096041,-0.0049273795448,-0.062150537968,-0.077834680676,0.035733196884,0.1059516340644201,-0.13635613024,0.16817736626
20025,10.0125,5.0,6.0,-1.2611316442,0.0051819151267,-0.011048189364,-0.0018894086825,0.012348465401523843,0.0057754865848,-0.0035632846411,-0.018654154614,-0.016088256612,0.0070649916306,0.026509938412635575,-0.030459329486,0.17396906018
20025,10.0125,6.0,6.0,-1.2801378965,0.0014682365581,-0.00089077389566,0.0025421364699,0.0030678420029926997,-0.0037471910473,-0.00072419596836,0.0028300473932,0.001791275572,0.0057748728432,0.00768979150063804,-0.12710537016,0.1643743366
20025,10.0125,7.0,6.0,-1.2323943377,-0.0067407814786,0.012769347057,-0.0027922745794,0.014706840467317064,-0.0091744186357,-0.0072989999317,0.0021879028063,0.0032159755938,0.013067781925,0.01798170457590507,-0.19657090306,0.17520408332
20025,10.0125,8.0,6.0,-1.1454058886,-0.035899929702,0.034694414586,-0.02783174254,0.05715866731202396,-0.039619755,0.01250024233,-0.0076361140236,0.093676842749,0.082402564585,0.13171873366972575,-0.30422338843,0.16865047812
20025,10.0125,9.0,6.0,-1.0638542175,-0.056787133217,0.087646305561,-0.054996300489,0.11803070128137791,-0.09223973006,-0.038378357887,-0.026368755847,0.25888571143,0.22025021911,0.35525814282178425,-0.1401091218,0.16371777654
20025,10.0125,10.0,1.0,2.5876767635,-6.857180324e-06,-3.4335546388e-06,2.1412338356e-06,7.962104105837604e-06,-2.434921953e-07,-1.2887332559e-05,6.5091689976e-06,6.1712722754e-07,1.1355722336e-06,1.449766464943389e-05,-0.44340148568,0.20513810217
20025,10.0125,11.0,1.0,2.6139016151,9.7269212347e-06,4.2268966354e-06,-7.8376206147e-07,1.0634563218177478e-05,-1.7262689653e-05,-1.2853452063e-05,4.9406080507e-06,-3.6875890146e-06,7.479541182e-06,2.360430344102758e-05,-0.49299249053,0.20450015366
20025,10.0125,12.0,6.0,-1.1134573221,-0.026376515627,0.020799987018,-0.011597028002,0.035536616257735,-0.054121468216,-0.1126915738,0.054121635854,-0.0068965805694,0.027388164774,0.13912350623861994,0.42644307017,0.15847663581
24030,12.015,0.0,6.0,0.47067454457,-0.0346747078,-0.074184559286,-0.035137906671,0.08910867905368891,-0.34237217903,0.23277364671,-0.21432304382,0.10490183532,0.13099016249,0.49547902519819437,0.034095197916,0.13041971624
24030,12.015,1.0,1.0,-0.19206991792,-9.5933246484e-05,2.1613404897e-06,-4.4668449846e-05,0.00010584483731064512,2.323786066e-05,0.00010635077342,3.107982775e-05,4.2560142901e-05,2.5544730306e-05,0.00012361367189035055,-0.47726020217,0.17995136976
24030,12.015,2.0,1.0,-0.18262462318,0.00012549373787,-5.6611275795e-05,3.0304996471e-05,0.0001409677537695382,-0.00015608630201,-4.6838307753e-05,-7.0534617407e-05,3.7767658796e-05,-6.7143864726e-06,0.00018166830223709376,-0.50605517626,0.17999517918
24030,12.015,3.0,6.0,0.39482948184,-0.035322722048,-0.42182579637,-0.23230390251,0.4828558794272268,-0.16176490486,0.31013348699,-0.80824875832,-0.69600260258,0.4964068532,1.2273777357540843,0.19702669978,0.13403248787
24030,12.015,4.0,6.0,0.33541920781,-0.035199865699,-0.085238575935,-0.052476473153,0.10610572843740308,0.011893628165,-0.049480352551,-0.10134773701,-0.14399881661,0.070221275091,0.19628503289103058,-0.065463453531,0.15560553968
24030,12.015,5.0,6.0,0.14353883266,0.0078572593629,-0.010780340061,-0.0031859502196,0.013715047769820216,0.0035403142683,-0.0028967568651,-0.01550224144,-0.014738650061,0.0123133827,0.025101627721228766,-0.0086084753275,0.17462855577
24030,12.015,6.0,6.0,0.087843552232,0.0020236738492,-0.0015222179936,0.0021577205043,0.003326884615169603,-0.0016955771716,0.007962600328,0.0023629758507,0.001474168268,0.0067628938705,0.010944018749313835,-0.14705431461,0.15075387061
24030,12.015,7.0,6.0,0.12566512823,-0.0084210969508,0.016155807301,-0.0057254368439,0.019097267093888214,-0.011085839942,-0.0049344412982,0.0062701343559,0.008395684883,0.025634119287,0.030234991967269347,-0.16293227673,0.15772135556
24030,12.015,8.0,6.0,0.24789017439,-0.071501262486,0.0708585307,-0.044842422009,0.11020074737354535,-0.089124202728,0.010989542119,0.017556607723,0.12281534821,0.16429880261,0.2246104056308378,-0.23959898949,0.15423305333
24030,12.015,9.0,6.0,0.42124345899,-0.2165850997,0.30802148581,-0.1972129494,0.4250638640765714,-0.33739480376,-0.17765685916,-0.039865575731,0.75799691677,0.69210344553,1.095697486757423,-0.11746911705,0.1347078979
24030,12.015,10.0,1.0,-0.21819768846,-5.063153003e-05,-1.82458989e-05,9.4292499853e-06,5.46385890660904e-05,3.1578718335e-05,-5.8822286519e-05,2.1840540285e-05,2.9672546589e-05,1.544794759e-05,7.780350344788508e-05,-0.42726942897,0.18063941598
24030,12.015,11.0,1.0,-0.18492859602,6.4137100708e-05,4.7083634854e-05,-1.885837446e-05,8.176842083326862e-05,-0.00011324433581,-2.0788445909e-05,1.0068041775e-05,-1.7947300876e-05,4.5070170017e-05,0.00012534444692780596,-0.47506210208,0.17988848686
24030,12.015,12.0,6.0,0.31861108541,-0.043482229114,0.046536117792,-0.017688076943,0.06609979253987698,-0.18854784966,-0.31867182255,0.15807153285,0.044086713344,0.1404825598,0.4286812562939204,0.44046545029,0.13088107109
28035,14.0175,0.0,6.0,-0.20614956319,-0.017781466246,-0.048677928746,-0.021543020383,0.05612328408139213,-0.17031432688,0.10322774947,-0.085586600006,0.098550416529,0.022522661835,0.23918080858628435,0.1332693696,0.096441842616
28035,14.0175,1.0,1.0,0.60268712044,-6.6749293183e-05,-1.9739207346e-05,-4.4320771849e-05,8.251930237447225e-05,-1.7831300283e-05,6.1412138166e-05,1.140579684e-06,5.4459993407e-05,3.9195747377e-06,8.409495141762579e-05,-0.49293971062,0.13289345801
28035,14.0175,2.0,1.0,0.60650444031,0.00010486333485,-5.6713277445e-05,2.1239748094e-05,0.00012109435054334015,-0.00013594518532,-5.6034787121e-05,-2.0043509721e-05,7.2524773714e-05,-3.1384122849e-05,0.0001681295305131992,-0.52078437805,0.13299335539
28035,14.0175,3.0,6.0,-0.22180604935,-0.063076063991,-0.53575861454,-0.29953506589,0.6170390089776688,-0.14808210731,0.48189970851,-1.2347880602,-1.0524214506,0.71999496222,1.8452210839043273,0.24866308272,0.10025048256
28035,14.0175,4.0,6.0,-0.25644597411,-0.03742242977,-0.10886057466,-0.058364257216,0.12906374194781206,0.025567056611,-0.031931158155,-0.21119123697,-0.19994957745,0.13467684388,0.32309858807753994,0.04212115705,0.1098870188
28035,14.0175,5.0,6.0,-0.34896671772,0.0067595969886,-0.018358802423,-0.0054484112188,0.0203081993949288,0.0094384113327,0.0020969852339,-0.015516346321,-0.012514933944,0.018574176356,0.028911270425841157,0.076862469316,0.1217700094
28035,14.0175,6.0,6.0,-0.37427002192,0.0019131447189,-0.0018003289588,0.00062005373184,0.002699217239445088,0.0010485487292,0.015956409276,0.0042842179537,0.002578425454,0.016103660688,0.023238699194911984,-0.048683643341,0.1053571701
28035,14.0175,7.0,6.0,-0.35079693794,-0.0085784951225,0.019688041881,-0.0067880894057,0.02252304884900228,-0.0019402437611,0.0024901668075,-0.00176153332,0.0082881143317,0.027086807415,0.028556198124606195,-0.068657815456,0.10877585411
28035,14.0175,8.0,6.0,-0.28840941191,-0.074156880379,0.079453758895,-0.040984909981,0.11615466222343718,-0.10003191233,0.031093129888,0.056098140776,0.16700041294,0.27952763438,0.3466193934467058,-0.12314447016,0.1046692729
28035,14.0175,9.0,6.0,-0.21785978973,-0.2542681098,0.34914594889,-0.22018955648,0.4848078032276527,-0.41611590981,-0.13751940429,-0.084945984185,1.111099124,0.96247512102,1.5362875639405762,-0.037559747696,0.096595540643
28035,14.0175,10.0,1.0,0.57372170687,-4.3884530896e-05,-7.6268024713e-06,5.0885723795e-06,4.483206148237684e-05,2.4825776563e-05,-3.5640503484e-05,1.398686527e-05,1.324464165e-06,-4.341028216e-06,4.5856251503220644e-05,-0.45237201452,0.13338635862
28035,14.0175,11.0,1.0,0.60599017143,4.7683028242e-05,4.5074400987e-05,-1.8224260202e-05,6.809916641614959e-05,-6.7885739554e-05,-1.9879440515e-05,1.6717505787e-05,-3.6703742808e-05,4.3515697143e-06,8.154288249023055e-05,-0.49415588379,0.13297098875
28035,14.0175,12.0,6.0,-0.29381152987,-0.025750773028,0.028500052169,-0.0043814750388,0.03865944397803622,-0.089285857975,-0.15237529576,0.087726607919,-0.012073711492,0.036255914718,0.20086417995870803,0.52640515566,0.096658274531
32040,16.02,0.0,6.0,0.049341663718,-0.012019557878,-0.033944059163,-0.013405714184,0.03842371789438048,-0.11589022726,0.084741801023,-0.070681847632,0.068147569895,0.0097813345492,0.17420507164783325,0.15274435282,0.087687537074
32040,16.02,1.0,1.0,-0.36533847451,-5.156543557e-05,-1.0810001186e-05,-3.0921211874e-05,6.108986507532932e-05,-3.7704947317e-05,3.4095221054e-05,-1.0311969163e-05,5.4870863096e-05,-7.7537924881e-06,7.590399708688617e-05,-0.3838442564,0.11092144251
32040,16.02,2.0,1.0,-0.35957017541,7.8913166362e-05,-2.5064957299e-05,2.2021667974e-05,8.567668160027254e-05,-9.7994903626e-05,-1.3470034901e-05,5.2639388741e-06,7.5486452261e-05,-2.4631228371e-05,0.00012695295945896668,-0.4053683877,0.11145021021
32040,16.02,3.0,6.0,0.095575660467,-0.080694772303,-0.90240341425,-0.50465375185,1.0370723106820332,-0.31908452511,0.89333820343,-2.0780656338,-1.5784914494,1.2200518847,3.032884223876959,0.26457408071,0.092525690794
32040,16.02,4.0,6.0,0.057339079678,-0.038406278938,-0.11186751723,-0.063196972013,0.13410160679380287,0.0111881271,-0.043714277446,-0.22750343382,-0.15903149545,0.11644761264,0.3043763914549576,0.12633535266,0.10089500993
32040,16.02,5.0,6.0,0.012594982982,0.0019659409299,-0.018659420311,-0.0049005257897,0.019392112909580796,0.0045338040218,0.0050258827396,-0.013857119717,-0.0071744280867,0.015086704865,0.02273578072392531,0.13098245859,0.11262643337
32040,16.02,6.0,6.0,-0.0035307998769,0.0011998671107,-0.0033672063146,-0.001656485023,0.003939759139826316,-0.0023341029882,-0.0053990473971,0.003977698274,-0.00088145572226,0.00058271945454,0.007178882870450202,-0.00071376562119,0.094502791762
32040,16.02,7.0,6.0,0.0048028235324,-0.007989349775,0.018836116418,-0.0010931843426,0.02048960818431254,-0.0061591248959,-0.00037370217615,-0.0001114642946,0.010682744905,0.020700966939,0.024098505513902715,-0.010697722435,0.099877536297
32040,16.02,8.0,6.0,0.034677609801,-0.056303039193,0.078503265977,-0.043893821537,0.10611061474021392,-0.10307713598,-0.0038504754193,0.079290121794,0.10614404082,0.26188385487,0.31108898466527296,-0.051676094532,0.094469547272
32040,16.02,9.0,6.0,0.095128528774,-0.44275075197,0.60147237778,-0.39045906067,0.8427665914484427,-0.71863293648,-0.34822434187,-0.06242697686,1.7514555454,1.6258932352,2.520459473367123,-0.019899100065,0.085681781173
32040,16.02,10.0,1.0,-0.38293963671,-3.5265409679e-05,-5.8756231738e-06,5.377591151e-06,3.615370733542435e-05,1.0361288332e-05,-3.3210508263e-05,1.285358303e-05,-2.1768555598e-06,4.6579821174e-06,3.744254597685613e-05,-0.34801223874,0.11154042184
32040,16.02,11.0,1.0,-0.35823640227,4.1538663936e-05,3.2176107197e-05,-1.2233716916e-05,5.394836703294741e-05,-3.2396117604e-05,-2.9222164812e-05,2.3634069294e-05,-1.9754637833e-05,2.7663400033e-06,5.34781351248558e-05,-0.38458615541,0.11146685481
32040,16.02,12.0,6.0,0.022943921387,-0.017084276304,0.021454755217,-0.0040716328658,0.027726471330601507,-0.06276961416,-0.10663994402,0.064986974001,-0.019358821213,0.014566078782,0.14185324642753505,0.54513531923,0.086475864053
36045,18.0225,0.0,6.0,0.041986823082,-0.0046046925709,-0.021118339151,-0.006131105125,0.022467262677570723,-0.059512272477,0.050078310072,-0.043970283121,0.050336260349,-0.0051395972259,0.10267954069994545,0.078753992915,0.092649482191
36045,18.0225,1.0,1.0,0.14966490865,-3.2762560295e-05,3.2736975299e-06,-1.1890852875e-05,3.500706835334373e-05,-9.0184614237e-05,0.00014342844952,-0.00020739270258,-8.1445759861e-05,0.00014185842883,0.0003138055823112073,-0.44799146056,0.10282866657
